C00486514GERMANIA FARM MUTUAL POLITICAL ACTION COMMITTEE GFM-PAC                                   NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003012011
C00450155GERTRUDE STEIN DEMOCRATIC CLUB                                                            NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00412270GIANT CEMENT HOLDING INC POLITICAL ACTION COMMITTEE PAC                                   NUQ+000004387+000000000+000004386+000000000+000000000+000000000+000000000+000002500+000002500+000000000+000000000+000000000+000000000+000006671+000008558+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00426072GIANT EAGLE INC PAC                                                                       NUQ+000044535+000000000+000044535+000000000+000000000+000000000+000000000+000026555+000000000+000000000+000000000+000000000+000000000+000064883+000082863+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00461509GITTINGS TRUST; THE                                                                       NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00487074GJRESULT/TEAPARTY                                                                         NUT+000000308+000000000+000000307+000000000+000000000+000000000+000000000+000000500+000000000+000000000+000000000+000000000+000000000+000000749+000000557+000000549+000000000+000000000+000000000+000000000+00000050006302011
C00441089GLANBIA FOODS INC PAC                                                                     NUQ+000005000+000000000+000005000+000000000+000000000+000000000+000000000+000001500+000000000+000000000+000000000+000000000+000000000+000005725+000009225+000000000+000000000+000001500+000000000+000000000+00000000012312011
C00463547GLENDALE DEMOCRATIC CLUB                                                                  NUQ+000000970+000000000+000000970+000000000+000000000+000000000+000000000+000001244+000000000+000000000+000000000+000000000+000000000+000000334+000000060+000000000+000000000+000000000+000000000+000000000+00000062212312011
C00472258GLOBAL RELIEF TECHNOLOGIES INC PAC A/K/A RELIEF TECH PAC                                  NUQ+000004000+000000000+000004000+000000000+000000000+000000000+000000000+000005000+000000000+000000000+000000000+000000000+000000000+000001079+000000079+000000000+000000000+000005000+000000000+000000000+00000000006302011
C00478073GO PINK PAC                                                                               NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000006142011
C00487892GOLD AND SILVER POLITICAL ACTION COMMITTEE - FEDERAL                                      NUQ+000025750+000000000+000025750+000000000+000000000+000000000+000000000+000024657+000000000+000000000+000000000+000000000+000000000+000254953+000256046+000000000+000000000+000008729+000000000+000000000+00000000012312011
C00414490GOLDEN GRAIN ENERGY LLC POLITICAL ACTION COMMITTEE                                        NUQ+000043320+000000000+000043320+000000000+000000000+000000000+000000000+000006500+000000000+000000000+000000000+000000000+000000000+000001717+000038537+000000000+000000000+000006500+000000000+000000000+00000000012312011
C00414805GOLDEN PEANUT COMPANY,  LLC POLITICAL ACTION COMMITTEE                                    NUQ+000032026+000000000+000028524+000000000+000000000+000000000+000000000+000040851+000040000+000000500+000000000+000000000+000000000+000061182+000052356+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00494633GOLDWATER POLITICAL ACTION COMMITTEE                                                      NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000008242011
C00465542GOOD AMERICA PAC                                                                          NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00469015GOOD EGG CLUB; THE                                                                        NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00494955GOOOH FLORIDA                                                                             NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000006302011
C00466664GOP 2.0                                                                                   NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00486381GOVERNANCE EVOLUTION PROJECT POLITICAL ACTION COMMITTEE (GEP PAC)                         NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000038+000000000+000000000+000000000+000000000+000000000+000000100+000000061+000000000+000000000+000000000+000000000+000000000+00000003812312011
C00453571GOVERNMENT AFFAIRS COMMITTEE OF AXIS SPECIALTY US SERVICES INC                            NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000001000+000000000+000000000+000000000+000000000+000000000+000019000+000018000+000000000+000000000+000001000+000000000+000000000+00000000012312011
C00236588GOVERNMENT PERSONNEL MUTUAL POLITICAL ACTION COMMITTEE (AKA GPM PAC)                      NUM+000004550+000000000+000004550+000000000+000000000+000000000+000000000+000003487+000000000+000000000+000000000+000000000+000000000+000007072+000008135+000000000+000000000+000000725+000000000+000000000+00000000001312012
C00487793GOVSAT PAC                                                                                NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000008500+000008500+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00493841GPS CONSERVATIVES FOR ACTION                                                              NUQ+000003159+000000000+000003040+000000000+000000000+000000000+000000000+000002057+000000000+000000000+000000000+000000000+000000000+000000000+000001102+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00491381GRADIENT RESOURCES INC POLITICAL ACTION COMMITTEE                                         NUQ+000002700+000000000+000002700+000000000+000000000+000000000+000000000+000001000+000000000+000000000+000000000+000000000+000000000+000000000+000001700+000000000+000000000+000001000+000000000+000000000+00000000012312011
C00497446GRAHAM LONG PAC                                                                           NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00337394GRANITE CONSTRUCTION INC. EMPLOYEE PAC - GRANITEPAC                                       NUM+000034752+000000000+000034750+000000000+000000000+000000000+000000000+000024000+000000000+000000000+000000000+000000000+000000000+000044559+000055311+000000000+000000000+000024000+000000000+000000000+00000000001312012
C00412049GRANITE STATE PAC                                                                         NUQ+000000002+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000001769+000001771+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00354605GRASS ROOTS NORTH CAROLINA/FORUM FOR FIREARMS EDUC POL VICTORY FUND                       NUQ+000002220+000000000+000002220+000000000+000000000+000000000+000000000+000000054+000000000+000000000+000000000+000000000+000000000+000000011+000002177+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00492280GRASSROOTS EAST - FEDERAL                                                                 NUQ+000009443+000000000+000009443+000000000+000000000+000000000+000000000+000006526+000000000+000000000+000000000+000000000+000000000+000000065+000002981+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00475434GRASSROOTS PAC                                                                            NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00486571GRAYMONT PAC (GRAYPAC)                                                                    NUQ+000005146+000000000+000005146+000000000+000000000+000000000+000000000+000002787+000000000+000000000+000000000+000000000+000000000+000000842+000003201+000000000+000000000+000002750+000000000+000000000+00000000012312011
C00469858GREAT BOURBON WHISKEY PAC                                                                 NUQ+000011250+000000000+000011250+000000000+000000000+000000000+000000000+000008913+000000000+000000000+000000000+000000000+000000000+000001812+000004149+000000000+000000000+000002500+000000000+000000000+00000000012312011
C00264937GREAT LAKES DREDGE & DOCK COMPANY                                                         NUQ+000016227+000000000+000016226+000000000+000000000+000000000+000000000+000017750+000000000+000000000+000000000+000000000+000000000+000004084+000002561+000000000+000000000+000017750+000000000+000000000+00000000012312011
C00326496GREAT WEST CASUALTY COMPANY EMPLOYEE & AGENT PAC                                          NUQ+000001810+000000000+000001810+000000000+000000000+000000000+000000000+000002200+000000000+000000000+000000000+000000000+000000000+000005339+000004949+000000000+000000000+000002000+000000000+000000000+00000000012312011
C00441386GREEN HILLS SOFTWARE                                                                      NUQ+000005000+000000000+000005000+000000000+000000000+000000000+000000000+000002750+000000000+000000000+000000000+000000000+000000000+000002240+000004492+000000000+000000000+000002750+000000000+000000000+00000000012312011
C00507822GREGORY INDUSTRIES POLITICAL ACTION COMMITTEE                                             NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00467811GRIFFIN PAC                                                                               NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00383117GRINNELL MUTUAL REINSURANCE COMPANY POLITICAL ACTION COMMITTEE                            NUQ+000008009+000000000+000008009+000000000+000000000+000000000+000000000+000005450+000000000+000000000+000000000+000000000+000000000+000003542+000006101+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00394775GROOM LAW GROUP, CHARTERED POLITICAL ACTION COMMITTEE                                     NUQ+000035850+000000000+000035850+000000000+000000000+000000000+000000000+000035200+000000000+000000000+000000000+000000000+000000000+000014740+000015390+000000000+000000000+000035200+000000000+000000000+00000000012312011
C00431213GROUP W INC SSF                                                                           NUQ+000005000+000000000+000005000+000000000+000000000+000000000+000000000+000005500+000000000+000000000+000000000+000000000+000000000+000000859+000000359+000000000+000000000+000005500+000000000+000000000+00000000012312011
C00473025GTECH CORPORATION POLITICAL ACTION COMMITTEE                                              NUQ+000061998+000000000+000061190+000000000+000000000+000000000+000000000+000028208+000000000+000000000+000000000+000000000+000000000+000006230+000040020+000000000+000000000+000006500+000000000+000000000+00000000012312011
C00452037GUARANTY BOND BANK POLITICAL ACTION COMMITTEE                                             NUQ+000025372+000000000+000025372+000000000+000000000+000000000+000000000+000012895+000000000+000000000+000000000+000000000+000000000+000026157+000038634+000000000+000000000+000012500+000000000+000000000+00000039512312011
C00449454GUARDING LIBERTY                                                                          NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00496588GULF COAST BANK & TRUST WAVE PAC                                                          NUQ+000002471+000000000+000002471+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000002471+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00475947H & M CONSTRUCTION CO INC PAC                                                             NUQ+000000001+000000000+000000000+000000000+000000000+000000000+000000000+000000100+000000000+000000000+000000000+000000000+000000000+000002746+000002648+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00475954H E PEOPLES' CHOICE POLITICAL ACTION COMMITTEE                                            NUQ+000000010+000000000+000000010+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000035+000000035+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00372367HAEMONETICS CORPORATION POLITICAL ACTION COMMITTEE (HAEMOPAC)                             NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000030+000000000+000000000+000000000+000000000+000000000+000010755+000010725+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00455238HALCROW PAC                                                                               NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000180+000000000+000000000+000000000+000000000+000000000+000000306+000000126+000000000+000000000+000000000+000000000+000000000+00000000010272011
C00212803HALFF ASSOCIATES FED PAC                                                                  NUQ+000003380+000000000+000003380+000000000+000000000+000000000+000000000+000009000+000000000+000000000+000000000+000000000+000000000+000005882+000000262+000000000+000000000+000009000+000000000+000000000+00000000012312011
C00305979HAMMEL GREEN AND ABRAHAMSON INC., PAC (                                                   NUQ+000004898+000000000+000004897+000000000+000000000+000000000+000000000+000002690+000000000+000000000+000000000+000000000+000000000+000005219+000007427+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00405787HAMMERINGTHEISSUES.ORG                                                                    NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00430397HANGER ORTHOPEDIC GROUP INC. PAC                                                          NUM+000066522+000000000+000066285+000000000+000000000+000000000+000000000+000003672+000000000+000000000+000000000+000000000+000000000+000134811+000197661+000000000+000000000+000001000+000000000+000000000+00000000012312011
C00396085HANNON ARMSTRONG EFFICIENCY IN GOVERNMENT FUND                                            NUM+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000002000+000002000+000000000+000000000+000000000+000000000+000000000+00000000001312012
C00406124HANSON PROFESSIONAL SERVICES INC PAC                                                      NUM+000006900+000000000+000006900+000000000+000000000+000000000+000000000+000005700+000000000+000000000+000000000+000000000+000000000+000002815+000004015+000000000+000000000+000005700+000000000+000000000+00000000012312011
C00495275HARBOR TRUCKING ASSOCIATION FEDERAL POLITICAL ACTION COMMITTEE (HTA FEDERAL PAC)          NUM+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000001312012
C00497248HARMONY PAC                                                                               NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000007292011
C00491365HARRY S. TRUMAN CLUB- FEDERAL                                                             NUQ+000031288+000000000+000012300+000005900+000000000+000000000+000000000+000029142+000000000+000000050+000000000+000000000+000000000+000000000+000002146+000000000+000013088+000000350+000000000+000000000+00001421012312011
C00321992HAWAII MEDICAL SERVICE ASSOCIATION EMPLOYEE POLITICAL ACTION COMMITTEE                    NUQ+000000001+000000000+000000000+000000000+000000000+000000000+000000000+000001000+000000000+000000000+000000000+000000000+000000000+000006356+000005357+000000000+000000000+000001000+000000000+000000000+00000000012312011
C00491894HAWAII RIGHT TO LIFE                                                                      NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000006302011
C00456939HAWAIIAN AIRLINES INC POLITICAL ACTION COMMITTEE                                          NUQ+000008250+000000000+000008250+000000000+000000000+000000000+000000000+000005000+000000000+000000000+000000000+000000000+000000000+000005251+000008501+000000000+000000000+000005000+000000000+000000000+00000000012312011
C00413401HAWAIIAN TELCOM COMMUNICATIONS INC FEDPAC                                                 NUQ+000008370+000000000+000008369+000000000+000000000+000000000+000000000+000005000+000000000+000000000+000000000+000000000+000000000+000000479+000003850+000000000+000000000+000005000+000000000+000000000+00000000012312011
C00484857HEALTH CARE REFORM AMERICA                                                                NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00484246HEALTH PARTNERS OF PHILADELPHIA INC POLITICAL ACTION COMMITTEE                            NUM+000005210+000000000+000005206+000000000+000000000+000000000+000000000+000004417+000000000+000000000+000000000+000000000+000000000+000001688+000001677+000000000+000000998+000003650+000000000+000000000+00000000012312011
C00505495HEALTHTEXAS MANAGEMENT COMPANY, LLC. FEDERAL PAC                                          NUQ+000014550+000000000+000014550+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000014550+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00491761HEARTLAND EMPOWERED PAC                                                                   NUT+000012397+000000000+000012392+000000000+000000000+000000000+000000000+000012397+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000012162011
C00430124HEARTPLACE FEDERAL PAC                                                                    NUA+000004000+000000000+000004000+000000000+000000000+000000000+000000000-000006000+000000000+000000000+000000000+000000000+000000000+000002550+000000550+000000000+000000000-000006000+000000000+000000000+00000000012312011
C00388124HEAVY AND GENERAL CONSTRUCTION LABORERS LOCAL UNION 472 PAC AKA LABORERS LOCAL 472 PAC    NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000101719+000101719+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00459867HERITAGE PALMS DEMOCRATS                                                                  NUQ+000000840+000000000+000000840+000000000+000000000+000000000+000000000+000001438+000000000+000000000+000000000+000000000+000000000+000001437+000000839+000000000+000000000+000000135+000000000+000000000+00000000012312011
C00483115HERMANATOR PAC; THE                                                                       NUQ+000021356+000000000+000016356+000005000+000000000+000000000+000000000+000023602+000000000+000005000+000000000+000000000+000000000+000002246+000000000+000000000+000000000+000000000+000000000+000000000+00000000009302011
C00366682HERO'S FUND                                                                               NUM+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000008+000000000+000000000+000000000+000000000+000000000+000018705+000018697+000000000+000000000+000000000+000000000+000000000+00000000001312012
C00502286HEROPAC                                                                                   NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00466334HF RESPONSIBILITY FUND                                                                    NUQ+000025000+000000000+000025000+000000000+000000000+000000000+000000000+000025075+000000000+000000000+000000000+000000000+000000000+000001850+000001775+000000000+000000000+000014250+000000000+000000000+00000000012312011
C00399006HIDDEN BALL LEAGUE, THE                                                                   NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00458299HIGHER GROUND POLITICAL ACTION COMMITTEE                                                  NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000009302012
C00443242HIGHLAND CAPITAL MANAGEMENT LP POLITICAL ACTION COMMITTEE                                 NUQ+000000012+000000000+000000000+000000000+000000000+000000000+000000000+000005000+000000000+000000000+000000000+000000000+000000000+000011215+000006227+000000000+000000000+000005000+000000000+000000000+00000000012312011
C00508127HILEX POLY RESPONSIBLE GOVERNMENT FUND                                                    NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00360529HINMAN STRAUB PAC                                                                         NUQ+000004500+000000000+000000000+000004000+000000000+000000000+000000000+000004000+000000000+000000000+000000000+000000000+000000000+000000031+000000531+000000000+000000000+000004000+000000000+000000000+00000000012312011
C00461707HISPAC                                                                                    NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000143+000000000+000000000+000000000+000000000+000000000+000000260+000000117+000000000+000000000+000000000+000000000+000000000+00000000008012011
C00441758HISPAC, INC.                                                                              NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000230+000000000+000000000+000000000+000000000+000000000+000001083+000000853+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00475368HISPANIC AMERICAN VOTER TASK-FORCE POLITICAL ACTION COMMITTEE (HART-PAC)                  NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00485367HISPANIC COALITION PAC                                                                    NUA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00449009HISPANIC LEADERSHIP FUND POLITICAL ACTION COMMITTEE                                       NUQ+000010900+000000000+000005950+000004950+000000000+000000000+000000000+000006500+000000000+000000000+000000000+000000000+000000000+000000020+000004420+000000000+000000000+000006500+000000000+000000000+00000000012312011
C00468504HISPANIC MAJORITY                                                                         NUQ+000000006+000000000+000000006+000000000+000000000+000000000+000000000+000000735+000000000+000000000+000000000+000000000+000000000+000002960+000002022+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00496422HISPANIC REPUBLICANS OF TEXAS                                                             NUQ+000000200+000000000+000000200+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000200+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00448886HISPANICS FOR A CONSERVATIVE AMERICA                                                      NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000037763+000000000+000000000+000000000+000000000+00000000012312011
C00453357HOLSTON MEDICAL GROUP P C PAC HMGPAC                                                      NUQ+000002600+000000000+000002600+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000934+000003534+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00482786HOLZER CLINIC INC PAC                                                                     NUT+000003313+000000000+000002920+000000000+000000000+000000000+000000000+000004679+000000000+000000000+000000000+000000000+000000000+000001365+000000000+000000000+000000000+000004677+000000000+000000000+00000000007252011
C00169532HOME FEDERAL BANK OF TENNESSEE PAC                                                        NUQ+000000991+000000000+000000991+000000000+000000000+000000000+000000000+000001500+000000000+000000000+000000000+000000000+000000000+000003748+000003240+000000000+000000000+000001500+000000000+000000000+00000000012312011
C00489773HOOSIERS FOR FREEDOM PAC                                                                  NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00481838HOOSIERS STANDING IN THE GAP                                                              NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00375519HORIZON TELCOM POLITICAL ACTION COMMITTEE                                                 NUQ+000002297+000000000+000002290+000000000+000000000+000000000+000000000+000001290+000000000+000000000+000000000+000000000+000000000+000015888+000016895+000000000+000000000+000001200+000000000+000000000+00000000012312011
C00424366HORNBECK OFFSHORE SERVICES INC POLITICAL ACTION COMMITTEE                                 NUQ+000002500+000000000+000000000+000000000+000000000+000000000+000000000+000019700+000006300+000000000+000000000+000000000+000000000+000030850+000013650+000000000+000000000+000013400+000000000+000000000+00000000012312011
C00266387HOUSTON PILOTS POLITICAL ACTION COMMITTEE                                                 NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00495911HPAC                                                                                      NUQ+000628953+000000000+000623953+000005000+000000000+000000000+000000000+000609531+000000000+000025000+000000000+000000000+000000000+000000000+000019422+000120381+000000000+000002500+000000000+000000000+00000000012312011
C00497982HSBC NORTH AMERICA POLITICAL ACTION COMMITTEE - MICHIGAN                                  NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000008114+000000000+000000000+000000000+000000000+000000000+000008114+000000000+000000000+000000000+000008114+000000000+000000000+00000000006302011
C00432419HSP DIRECT LLC PAC HSP PAC                                                                NUQ+000004000+000000000+000004000+000000000+000000000+000000000+000000000+000003500+000000000+000000000+000000000+000000000+000000000+000000129+000000629+000000000+000000000+000003500+000000000+000000000+00000000012312011
C00403758HUBERT H. HUMPHREY DEMOCRATIC CLUB                                                        NUQ+000000955+000000000+000000955+000000000+000000000+000000000+000000000+000000225+000000000+000000000+000000000+000000000+000000000+000002206+000002936+000000000+000000000+000000000+000000000+000000000+00000006306302011
C00474411HUGHES COMMUNICATIONS, INC. POLITICAL ACTION COMMITTEE (HUGHES PAC)                       NUQ+000014820+000000000+000014820+000000000+000000000+000000000+000000000+000043500+000000000+000000000+000000000+000000000+000000000+000031640+000002960+000000000+000000000+000043500+000000000+000000000+00000000012312011
C00363838HUNTSMAN L.L.C. PAC (HUNTSMAN PAC)                                                        NUM+000009454+000000000+000009454+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000069614+000079069+000000000+000000000+000000500+000000000+000000000+00000000001312012
C00488775HYPERCUBE LLC PAC                                                                         NUQ+000001000+000000000+000001000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000002000+000003000+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00497701I GIVE A RIP ABOUT AMERICA PAC                                                            NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000008242011
C00425694IA VETS FOR CONGRESS                                                                      NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000585+000000000+000000000+000000000+000000000+000000000+000001340+000000756+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00413013IA-01 CONGRESSIONAL VICTORY COMMITTEE                                                     NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00406066IBERIABANK CORPORATION FED PAC                                                            NUQ+000011050+000000000+000011050+000000000+000000000+000000000+000000000+000005000+000000000+000000000+000000000+000000000+000000000+000005950+000012000+000000000+000000000+000002500+000000000+000000000+00000000012312011
C00407452IBEW LOCAL 2327 PAC                                                                       NUQ+000013206+000000000+000013204+000000000+000000000+000000000+000000000+000028475+000005000+000000000+000000000+000000000+000000000+000028871+000013602+000000000+000000000+000015750+000000000+000000000+00000000012312011
C00499210ICITIZEN TEA PARTY COALITION INC PAC                                                      NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00466433IDAHO TECHNOLOGY INC POLITICAL ACTION COMMITTEE                                           NUQ+000008065+000000000+000008065+000000000+000000000+000000000+000000000+000003000+000000000+000000000+000000000+000000000+000000000+000012407+000017473+000000000+000000000+000003000+000000000+000000000+00000000012312011
C00487934IF YOU BELIEVE PAC                                                                        NUQ+000002599+000000000+000002599+000000000+000000000+000000000+000000000+000002273+000000000+000000000+000000000+000000000+000000000+000000498+000000824+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00488932IGIVERIGHT PAC                                                                            NUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000105+000000000+000000000+000000000+000000000+000000000+000000105+000000000+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00463539IKARIA POLITICAL ACTION COMMITTEE -AKA- IKAREPAC                                          NUQ+000013460+000000000+000013460+000000000+000000000+000000000+000000000+000010500+000000000+000000000+000000000+000000000+000000000+000013690+000016651+000000000+000000000+000010500+000000000+000000000+00000000012312011
C00489997ILLINOIS BLACK BUSINESS POLITICAL ACTION COMMITTEE                                        NUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00293118ILLINOIS CITIZENS FOR LIFE                                                                NUQ+000000380+000000000+000000380+000000000+000000000+000000000+000000000+000000035+000000000+000000000+000000000+000000000+000000000+000000118+000000462+000000000+000000000+000000000+000000000+000000000+00000000012302011
